customer_id,first_name,last_name,email,phone,city,country,signup_date,membership_type,birth_date
1080,James,Reid,invalid_email,+96275337746,West Aaronmouth,JORDAN,05/26/2023,silver ,01/02/1960
1081,Kimberly,Bass,kimberly.bass134@gmail.com,+962-7-843-6142,Joshuachester,Jordan,25-07-2025,regular,17-09-1996
1082,Thomas,Farmer,thomas.farmer942@yahoo.com,+962-7-754-3734,Stuartview,jordan,10/31/2022,Gold,1960/03/13
1083,Jeffrey,Conway,jeffrey.conway931@yahoo.com,+96273763882,West Jenniferhaven,United Arab Emirates,2022-08-22,silver ,10/11/1965
1084,Corey,Atkins,corey.atkins314@outlook.com,+962-7-460-1913,Johnnybury,uk,2024/08/20,None,"January 13, 1996"
1085,Elizabeth,Hawkins,elizabeth.hawkins879@outlook.com,NULL,Bradleytown,Hashemite Kingdom of Jordan,09/01/2025,none,07-06-1979
1086,Jacob,Oconnor,jacob.oconnor682@outlook.com,0764493699,Codyfort,Hashemite Kingdom of Jordan,15/06/2025,,18/01/1988
1087,Pamela, Nguyen ,pamela.nguyen366@gmail.com,0757385736,Lake Charlesshire,JO,"January 01, 2026",None,NULL
1088,Jesse,Delacruz,jesse.delacruz239@hotmail.com,+962 7 681 1872,lake jason,jordan,05/23/2023,Platinum,
1089,Benjamin  ,Smith  ,benjamin.smith894@hotmail.com,(+96) 2-7-149-7315,New David,Kingdom of Saudi Arabia,"December 02, 2024",None,23 Nov 1998
1090,Kylie,Herrera,kylie.herrera113@yahoo.com,+962-7-307-4820,Montoyaborough,EGYPT,01 Feb 2025,None,"April 25, 1998"
1091,Paige,Garcia,paige.garcia694@gmail.com,+962-7-394-0655,Hawkinsburgh,Jordan,08/01/2024,regular,1952/03/08
1092,Connor,Burton,connor.burton999@yahoo.com,+962 7 432 2302,Port Jason,Egypt,2022-08-28,None,12/07/1958
1093,Steven,Stanley,steven.stanley69@outlook.com,+962-7-201-3546,Lake Bryan,JORDAN,22 Jun 2023,GOLD,"August 21, 2004"
1094,Thomas,Smith,thomas.smith663@yahoo.com,0782611231,South Daniel,saudi arabia,01/26/2024,None,29/04/1964
1095,Lisa,adams,lisa.adams219@gmail.com,+962-7-889-9572,South Roger,U.A.E.,26-08-2024,Gold,24 Mar 1987
1096,Laura,Ramirez  ,laura.ramirez157@yahoo.com,(073) 0364687,Port Bonnieberg,Jordan,08/12/2023,Gold,2004/08/14
1097,Jerry,Graves,invalid_email,0718769208,New Nancy,Hashemite Kingdom of Jordan,15/05/2026,GOLD,"July 04, 1998"
1098,John,Williams  ,john.williams216@outlook.com,0781388158,West Joseside,uk,01/01/2026,silver ,09/28/1958
1099,Gregory,PATTERSON  ,gregory.patterson82@yahoo.com,0732318297,South Jenniferside,UAE,"December 21, 2025",Silver,"May 19, 1955"
1100,Kathleen, Murray ,kathleen.murray836@gmail.com,+962-7-500-0000,west frederickshire,U.A.E.,18/04/2025,Gold,06/08/1955
1101,Hailey,Castillo,hailey.castillo870@outlook.com,none,Nicholasville,uae,16 Oct 2025,Platinum,04/02/1998
1102,william,Roberts,william.roberts825@yahoo.com,+962-7-218-2998,Mitchellhaven,Saudi Arabia,27-09-2023,Gold,"March 09, 2005"
1103,Chase,Thompson,chase.thompson270@gmail.com,+962-7-890-5670,Mcdonaldton,uae,2025-08-16,Silver,07/10/1986
1104,Aaron,Green,aaron.green333@outlook.com,+962-7-551-5848,South Nicholas,Kingdom of Saudi Arabia,"July 21, 2023",None,12 Dec 1957
1105,Robert,Salinas,robert.salinas525@hotmail.com,+962 7 550 5429,Blairside,Hashemite Kingdom of Jordan,13-08-2024,NULL,06/05/1993
1106,Colleen,Brown  ,colleen.brown511@hotmail.com,+962-7-699-8795,Port Claudiahaven,UAE,"May 27, 2023",silver ,28 Aug 1961
1107,Caleb,Adams,caleb.adams723@hotmail.com,0716481880,Connieview,saudi arabia,2022-10-04,GOLD,19-04-2008
1108,Dawn  ,Kelley,dawn.kelley394@outlook.com,+96273836381,Adamsberg,uae,18-06-2024,Silver,
1109, Donald ,Ross,donald.ross662@hotmail.com,+96272894642,East Natashaberg,USA,2025/04/13,regular,08/31/1972
1110,Jessica,Rice,jessica.rice881@yahoo.com,+962 7 441 7064,MOORESTAD,egypt,05-06-2023,Regular,1996/01/12
1111,Michelle,Williams,michelle.williams471@gmail.com,N/A,South Nicholaschester,KSA,08-03-2024,Gold,NULL
1112,Michelle,Palmer,michelle.palmer75@yahoo.com,+962-7-880-3153,Port Toni,Jordan,2026-05-30,None,NULL
1113,Teresa,  Owens,TERESA.OWENS252@HOTMAIL.COM,+96270504043,East Jason,UAE,2025-11-24,silver ,NULL
1114,Michael,Poole,michael.poole916@hotmail.com,(+96) 2-7-516-3211,Lake Carolhaven,Jordan,08-08-2023,NaN,NULL
1115, Natalie ,Martinez,natalie.martinez992@hotmail.com,0733913732,Schneiderbury,KSA,"October 06, 2022",Regular,03 Dec 1952
1116,Richard,Johnson,richard.johnson86@hotmail.com,+962-7-198-7561,Yuchester,JO,17/11/2022,None,21-04-1997
1117,Jennifer,Warren,jennifer.warren452@outlook.com,+96272300915,Rodriguezberg,JO,09/08/2022,Platinum,10/28/2000
1118,Alexandria,Smith,NaN,0757744916,New Erinfurt,JO,28-04-2025,silver ,23-08-1972
1119,Laura,Anderson  ,laura.anderson593@yahoo.com,0749118941,Jeremiahfurt,Egypt,20/10/2022,NULL,1982-05-13
1120,Matthew,Johnson,matthew.johnson713@gmail.com,NULL,north john,UAE,2023-02-16,N/A,1967/01/27
1121,Matthew,Jones,matthew.jones532@yahoo.com,0704288605,Port Laurabury,JORDAN,08/04/2023,none,02/11/1980
1122,Randall,GRAHAM,randall.graham263@hotmail.com,0708112600,Port Veronica,Jordan,25 Sep 2025,Platinum,1981/10/14
1123,James,Myers,james.myers191@outlook.com,+962-7-106-2715,North Stephanie,Hashemite Kingdom of Jordan,09/02/2026,Platinum,NaN
1124,Jonathan,Peterson,jonathan.peterson927@yahoo.com,(+96) 2-7-688-2691,Simsfort,UK,12-10-2022,Gold,15/01/1976
1125,Anna,Barrera,anna.barrera162@hotmail.com,+962-7-844-0134,Port Allisonmouth,jordan,20/01/2025,GOLD,21/05/1997
1126,Matthew,Young,matthew.young946@outlook.com,(078) 8260335,North Curtisstad,saudi arabia,2026/01/08,Platinum,08/30/1977
1127,Heather,Obrien,heather.obrien347@outlook.com,+962-7-599-1449,North Jennifer,KSA,05-10-2022,regular,1977/10/03
1128,Jonathan, Aguirre ,jonathan.aguirre403@yahoo.com,+962-7-999-6996,Mariamouth,UAE,07/03/2024,Silver,12/13/1955
1129,Alexa,Thomas,alexa.thomas473 at gmail.com,0796932591,Andrewhaven,UAE,2025-09-14,regular,24/10/2003
1130, Ashley ,Sparks,ashley.sparks213@gmail.com,0723123426,Elliottton,uk,30/12/2025,Gold,15-01-1975
1131,Holly,Branch,holly.branch353@outlook.com,none,West Anna,saudi arabia,"June 18, 2024",Silver,2010-04-02
1132,Jeremy,Lawson  ,jeremy.lawson689@gmail.com,none,West Susanville,jordan,15 Nov 2023,Regular,19 Jun 2009
1133,Rachel,  Knight,rachel.knight279@hotmail.com,0708269582,Guerreroland,UAE,22-04-2024,Regular,"August 02, 1997"
1134,Patrick,Gray,PATRICK.GRAY222@GMAIL.COM,0713087612,Port Allison,Jordan,13 Mar 2024,N/A,1984/11/10
1135,Tina,Christensen,tina.christensen874@outlook.com,+962-7-346-8239,Melissaview,JORDAN,31-07-2023,Gold,18 Feb 1988
1136,Billy,Johnson,billy.johnson160@gmail.com,0773008696,Brownton,Hashemite Kingdom of Jordan,29 May 2026,Silver,"July 30, 1957"
1137, Tina ,hughes,tina.hughes139@gmail.com,+962 7 139 5001,Roseview,Jordan,05/19/2023,Silver,NaN
1138,Crystal,Jones,crystal.jones77@yahoo.com,+96270762839,Mayberg,UAE,07/09/2025,-,03/08/1953
1139,Micheal,Walsh,micheal.walsh174@yahoo.com,N/A,Mcclurefurt,UK,26/08/2023,silver ,05/07/1996
1140,Robert,Anderson,robert.anderson776@outlook.com,0708177602,Port Kimberlytown,Jordan,2023/02/13,None,"May 29, 1974"
1141,Alexandria,Ferguson,,+962-7-333-7312,Michaelburgh,jordan,2022/11/03,silver ,23-09-1962
1142,Ruth,Morales,ruth.morales467@yahoo.com,+962-7-170-3211,North Noah,Hashemite Kingdom of Jordan,2024-06-09,Regular,14 Sep 1963
1143,Robert,Bryan,robert.bryan664@outlook.com,+962-7-527-7895,Martinezborough,USA,2026-06-28,silver ,N/A
1144,  Patricia,Gardner,patricia.gardner173@yahoo.com,0790295026,Williamville,United Kingdom,10/19/2023,Gold,N/A
1145,Justin,Brown,JUSTIN.BROWN610@HOTMAIL.COM,+962-7-416-7812,Figueroafort,U.A.E.,17-05-2024,Silver,08/10/1990
1146,George,Lopez,george.lopez967@outlook.com,+962-7-217-9821,West April,jordan,2022-08-17,GOLD,"December 28, 2008"
1147,George,Payne,GEORGE.PAYNE872@GMAIL.COM,0779736383,Port Zacharyside,UAE,"July 05, 2025",GOLD,06/18/1991
1148,Lucas,Johnson,lucas.johnson420@outlook.com,0770798661,Mendozaton,U.A.E.,2023-06-27,silver ,24-09-1974
1149,Sharon,Young,sharon.young572@gmail.com,+962-7-205-0682,Lake Maryburgh,U.S.A.,10 Mar 2024,silver ,1964-01-02
1150,Michael,Craig,N/A,none,Hudsonland,Hashemite Kingdom of Jordan,"November 30, 2022",Regular,09-12-1981
1151,Kayla,Thompson,kayla.thompson398@hotmail.com,(072) 5967908,JOESIDE,uae,01/07/2026,Silver,25/11/1967
1152,Amy,Smith,amy.smith21@hotmail.com,(+96) 2-7-050-9386,Williamport,Hashemite Kingdom of Jordan,16 Mar 2023,Gold,N/A
1153,  Kenneth,Jacobs,kenneth.jacobs786@gmail.com,0798811457,Riverston,Kingdom of Saudi Arabia,"December 15, 2025",Silver,15-04-1992
1154,Scott,Kelly,SCOTT.KELLY577@OUTLOOK.COM,0786767382,New Shannonfurt,jordan,2023/04/15,regular,05/21/1997
1155,Tabitha,Brown,tabitha.brown287@gmail.com,0777987682,WAGNERBERG,JORDAN,"January 30, 2025",Gold,2000-10-16
1156,David,Black,david.black247@yahoo.com,0708580623,Brettview,JORDAN,10 May 2023,GOLD,NULL
1157,Elizabeth,Parrish,elizabeth.parrish8@yahoo.com,+962 7 669 5790,Lake Davidview,U.A.E.,04/08/2025,None,-
1158,Gregory,Francis,gregory.francis189@hotmail.com,0744286796,East Michael,Jordan,2025/12/24,None,"June 26, 1999"
1159,Kelly,Little,kelly.little761@yahoo.com,+962-7-289-4633,West Richardview,Hashemite Kingdom of Jordan,2025/02/08,regular,-
1160,Erin,Murphy,erin.murphy935@gmail.com,(+96) 2-7-572-5629,South Sophia,jordan,09/13/2024,None,14 Nov 1963
1161,Heather,Cooper,heather.cooper561@gmail.com,+962 7 513 8186,Michaelfort,Hashemite Kingdom of Jordan,01/01/2025,-,15 Sep 1981
1162,  Stephanie,Herring,stephanie.herring600yahoo.com,+962-7-095-7443,East Kristopherville,JORDAN,21/10/2024,Silver,27 Mar 2003
1163,PATRICIA,Holloway,patricia.holloway931@yahoo.com,+962 7 179 7203,BRANDIVIEW,Hashemite Kingdom of Jordan,13-11-2022,silver ,none
1164,Christopher,Diaz,christopher.diaz821@outlook.com,+962 7 154 7155,North Jay,Saudi Arabia,2024-02-24,regular,1960-12-24
1165,Christine,Lewis,christine.lewis887@yahoo.com,+96278136750,New Josephberg,Egypt,31/03/2024,GOLD,25-05-1992
1166,Dawn,Rodriguez,dawn.rodriguez603@outlook.com,+96271052769,lake brittanyfort,JORDAN,16-05-2026,Regular,NaN
1167,Cassie, Conley ,cassie.conley888@outlook.com,+962-7-045-2388,Richardberg,jordan,2025/08/08,Regular,"September 06, 2006"
1168,Angela,durham,angela.durham890@hotmail.com,(+96) 2-7-605-9867,Ramirezburgh,Jordan,03-09-2025,GOLD,1958/11/12
1169,Janice  ,  Dixon,janice.dixon236@yahoo.com,+962-7-485-9655,Gregoryberg,Egypt,07/03/2026,None,11/04/1968
1170,Christina,Wilson,christina.wilson785outlook.com,(076) 5020002,Nathanbury,U.S.A.,26 Nov 2022,,1985/10/01
1171, Natalie ,Jones,natalie.jones209@yahoo.com,+962-7-155-1305,Timothyhaven,JO,07/08/2023,silver ,1962/10/25
1172,Cynthia,Peters,cynthia.peters940@hotmail.com,+96271444889,Cruzfort,Saudi Arabia,2023-04-20,Platinum,"March 20, 1959"
1173,Sylvia,Vaughn,SYLVIA.VAUGHN993@GMAIL.COM,0767746202,Meghanburgh,egypt,"April 26, 2026",Regular,N/A
1174,Keith,Herring,keith.herring78@yahoo.com,+962 7 328 1231,East Catherine,jordan,"November 06, 2022",Regular,"April 16, 2003"
1175,Deanna,Sims,NaN,0706018364,Mooreside,Hashemite Kingdom of Jordan,"January 24, 2025",Platinum,1978-05-12
1176,Andrew,Martin,andrew.martin433@gmail.com,+96278172257,Floresstad,JORDAN,2024/06/16,Platinum,1984-04-17
1177, Joseph ,Taylor,N/A,0790529187,Yoderside,JORDAN,03/11/2023,Gold,13/01/1965
1178,Curtis,Brown,curtis.brown69@hotmail.com,0771721733,Cobbborough,JORDAN,2026-01-17,Gold,12-02-2006
1179,Diana,Levy,N/A,+962-7-052-2299,Lake Robert,united states,25-05-2026,regular,NaN
1180,Craig,Simmons,craig.simmons484@yahoo.com,+962-7-914-3882,East Mark,U.A.E.,17/11/2023,None,1972/05/23
1181,Tamara, Clarke ,tamara.clarke669@outlook.com,0783584461,HARDYMOUTH,jordan,12/29/2025,Platinum,18-10-1994
1182,Nicole,Robinson,nicole.robinson709@outlook.com,+962-7-430-9544,Carrville,Egypt,2025/10/20,None,25-05-1961
1183,Sean,Summers,sean.summers622@outlook.com,0770292712,West Johnmouth,JORDAN,05 Jan 2026,regular,1996/02/26
1184,Renee,Higgins,renee.higgins131@gmail.com,,Port Emmaville,saudi arabia,06/06/2023,Platinum,none
1185, Michael ,Daniel  ,,0708320048,Obrienmouth,saudi arabia,"June 22, 2025",None,08 Sep 1981
1186,William,Carroll,william.carroll615@yahoo.com,0735852386,Port Maryton,JO,20/12/2023,silver ,1962/09/09
1187,JOSHUA,Turner,joshua.turner837@outlook.com,+96271995171,Maryburgh,Egypt,2026/04/05,None,
1188,Monica,  duncan,monica.duncan765@outlook.com,+962-7-102-9295,North Kevinfort,KSA,14/04/2026,Silver,1967/03/15
1189,Miranda,Dixon,miranda.dixon431@yahoo.com,,DAVISVILLE,Jordan,"October 18, 2022",none,
1190,Brandon,Hernandez,brandon.hernandez660@yahoo.com,0732176720,New Kelseyland,egypt,2023/03/06,Regular,N/A
1191,Patrick,Garcia,patrick.garcia547@gmail.com,(070) 1907258,Randolphborough,saudi arabia,23 Mar 2026,None,05-02-2006
1192,Julie,Lewis,JULIE.LEWIS884@GMAIL.COM,+962-7-366-5380,south debra,EGYPT,09/29/2023,None,24-06-1990
1193,  Kevin,Meyer,kevin.meyer486@outlook.com,0742114086,West Michelle,Hashemite Kingdom of Jordan,2023/03/03,Silver,26/02/1985
1194,Mark,Taylor,mark.taylor242@outlook.com,(+96) 2-7-620-9355,Francoland,Egypt,15/12/2024,silver ,03/14/1999
1195,Jill,Smith,jill.smith705@yahoo.com,+962-7-995-2970,East Tanyaville,JO,2026/04/17,Regular,"January 31, 1959"
1196,  James,Mcconnell,james.mcconnell156@outlook.com,0785642304,Lake Kimberlytown,egypt,"October 08, 2024",Regular,1959-01-08
1197,Timothy,Brown,timothy.brown397@hotmail.com,+962-7-927-3874,East Carolton,United States,23 Jan 2023,silver ,1977-02-26
1198,Jennifer,Miller,NaN,0790632248,West Luisburgh,Hashemite Kingdom of Jordan,10-04-2024,None,2000/03/27
1199,Gabrielle,May,NaN,0740301095,Fryeshire,Jordan,17/06/2023,GOLD,06/03/2005
1200,Danielle,Richardson,none,+962 7 491 5795,Justinburgh,EGYPT,2026/02/21,silver ,2007/04/26
1201,Corey,Dodson,none,0751373990,South Jamieville,United States,20-02-2026,Platinum,11-01-2006
1202,Raymond,Parker,raymond.parker290@hotmail.com,0770116864,Jacksonstad,uae,2026-07-09,None,"October 02, 1961"
1203, Edward ,Ford,edward.ford677@outlook.com,0713322889,Sethberg,saudi arabia,10/02/2026,N/A,1970-11-29
1204,Jesse,Reed,jesse.reed517@gmail.com,0705064138,South Travis,JO,05/12/2025,regular,"March 01, 1954"
1205,Jessica,Ellis,jessica.ellis544@gmail.com,0729160324,Elizabethland,Jordan,2026/03/19,Gold,14 Jun 1992
1206,Nathan,Velasquez,nathan.velasquez227@yahoo.com,+962-7-377-1070,Joshuafurt,United States,2023-02-20,None,05/08/1968
1207,Lawrence,Taylor,lawrence.taylor807@gmail.com,0700141884,Port Cody,Hashemite Kingdom of Jordan,2023-01-23,regular,25-02-1995
1208,Michelle,Palmer,michelle.palmer75@yahoo.com,+962-7-880-3153,Port Toni,Jordan,2026-05-30,None,NULL
1209,Kristin,Tucker,KRISTIN.TUCKER344@GMAIL.COM,0788774924,Port Jordan,jordan,26 Mar 2025,silver ,1979/08/17
1210,Kimberly,Romero,kimberly.romero524@outlook.com,0753690261,East Arianashire,Hashemite Kingdom of Jordan,2024-11-23,None,22/05/1988
1211,Deborah,Nielsen,deborah.nielsen14@hotmail.com,+962 7 183 0469,Port Charlesshire,jordan,16 Dec 2025,Platinum,01/11/1994
1212,Anna,Barrera,anna.barrera162@hotmail.com,+962-7-844-0134,Port Allisonmouth,jordan,20/01/2025,GOLD,21/05/1997
1213,Sonya,Freeman,sonya.freeman59@hotmail.com,0787722164,Port Scottside,UK,2023/11/06,GOLD,"December 04, 1999"
1214,James,Rogers,james.rogers620@yahoo.com,+962-7-651-9825,Port Brandon,United Arab Emirates,"November 30, 2025",regular,1960-12-23
1215,Charles,Johnson,none,0747395003,West Grant,Jordan,12 Jan 2023,Platinum,2003/09/11
1216,Scott,Olson,scott.olson71@yahoo.com,0733305912,Clementschester,usa,27 Feb 2026,Silver,04 May 1991
1217,Sarah,King,sarah.king680@gmail.com,+962-7-391-5596,South Jeffery,Saudi Arabia,09-02-2026,Silver,"December 23, 1956"
1218,Jessica,Reynolds  ,jessica.reynolds828@gmail.com,+96274307536,Rossville,Hashemite Kingdom of Jordan,30-03-2026,Regular,25 Feb 2004
1219,Robert,Thompson,robert.thompson653@hotmail.com,0722512073,richardstad,Hashemite Kingdom of Jordan,23-08-2024,regular,09/02/2005
1220,Amanda,Figueroa,amanda.figueroa163@yahoo.com,0707983342,East Hannah,Saudi Arabia,"January 22, 2026",silver ,12/07/1977
1221,David,  Smith,david.smith152@outlook.com,(+96) 2-7-527-9852,Anthonyville,jordan,18 Dec 2023,None,29-11-1963
1222,  Bailey,Delgado  ,bailey.delgado997@yahoo.com,0740118458,South Tiffany,Hashemite Kingdom of Jordan,2022/12/03,regular,"January 22, 1990"
1223,Gabrielle,evans,gabrielle.evans220@gmail.com,-,New Rogerville,uae,2023/07/26,Platinum,13/06/1978
1224, Craig ,Hoffman,craig.hoffman982@hotmail.com,+962-7-226-1896,New Andrea,EGYPT,2026-03-05,GOLD,1978-09-29
